,0,1,2,3
233,936.0,4341.0,2484.0,1552.0
234,939.0,4347.0,441.0,1554.0
235,940.0,2301.0,442.0,1558.0
236,941.0,2302.0,443.0,1559.0
237,943.0,2303.0,444.0,1560.0
238,944.0,2304.0,446.0,1563.0
239,947.0,2305.0,447.0,1567.0
240,950.0,2306.0,448.0,1571.0
241,951.0,4348.0,449.0,1579.0
242,953.0,2308.0,451.0,1580.0
243,960.0,2309.0,452.0,1582.0
244,963.0,262.0,453.0,1588.0
245,975.0,2311.0,454.0,1592.0
246,978.0,2312.0,455.0,1595.0
247,979.0,2313.0,456.0,1596.0
248,980.0,4357.0,457.0,1598.0
249,981.0,2315.0,458.0,1600.0
250,982.0,2316.0,459.0,1602.0
251,983.0,2317.0,460.0,1605.0
252,984.0,4358.0,462.0,1606.0
253,985.0,271.0,463.0,1609.0
254,986.0,2320.0,464.0,1612.0
255,987.0,4360.0,465.0,1614.0
256,988.0,4365.0,466.0,1618.0
257,990.0,2323.0,467.0,1619.0
258,992.0,4372.0,468.0,1622.0
259,993.0,4374.0,469.0,1623.0
260,994.0,2327.0,470.0,1624.0
261,995.0,2331.0,471.0,1625.0
262,997.0,2332.0,472.0,1626.0
263,998.0,4380.0,473.0,1633.0
264,999.0,2334.0,474.0,1636.0
265,1001.0,4381.0,476.0,1638.0
266,1002.0,4382.0,477.0,1641.0
267,1003.0,289.0,479.0,1642.0
268,1004.0,4388.0,480.0,1643.0
269,1005.0,4389.0,481.0,1649.0
270,1007.0,2343.0,482.0,3697.0
271,1008.0,2347.0,483.0,1655.0
272,1009.0,2351.0,484.0,1656.0
273,1011.0,2354.0,485.0,1660.0
274,1012.0,4402.0,486.0,1663.0
275,1013.0,308.0,487.0,1669.0
276,1014.0,2360.0,488.0,1670.0
277,1019.0,4415.0,489.0,1672.0
278,1021.0,2370.0,490.0,1674.0
279,1022.0,2371.0,492.0,1678.0
280,1023.0,4420.0,493.0,1680.0
281,1024.0,2373.0,494.0,1682.0
282,1027.0,4422.0,495.0,1683.0
283,1028.0,2378.0,496.0,1688.0
284,1029.0,2390.0,497.0,1689.0
285,1030.0,2392.0,498.0,1695.0
286,1031.0,2393.0,500.0,1698.0
287,1034.0,2394.0,501.0,1700.0
288,1035.0,2401.0,503.0,1705.0
289,1037.0,2408.0,504.0,1715.0
290,1038.0,2418.0,506.0,1720.0
291,1039.0,2419.0,507.0,3769.0
292,1040.0,2426.0,508.0,1722.0
293,1043.0,2432.0,509.0,3786.0
294,1046.0,2435.0,510.0,1741.0
295,1047.0,2440.0,511.0,1743.0
296,1049.0,395.0,512.0,1746.0
297,1050.0,4499.0,513.0,3796.0
298,1052.0,2454.0,514.0,1775.0
299,1053.0,4510.0,515.0,3825.0
300,1054.0,2496.0,516.0,1788.0
301,1055.0,2497.0,517.0,1816.0
302,1056.0,4546.0,518.0,3886.0
303,1057.0,2500.0,519.0,3897.0
304,1058.0,2503.0,520.0,3900.0
