,0,1,2,3
179,945.0,2244.0,844.0,377.0
180,1234.0,4284.0,848.0,379.0
181,1250.0,4285.0,849.0,380.0
182,1259.0,2247.0,850.0,381.0
183,1260.0,4287.0,852.0,383.0
184,1265.0,4288.0,858.0,385.0
185,1273.0,2250.0,860.0,387.0
186,1324.0,4293.0,861.0,388.0
187,1331.0,4294.0,862.0,390.0
188,1334.0,4295.0,864.0,392.0
189,1340.0,2254.0,865.0,393.0
190,1353.0,4297.0,868.0,396.0
191,1356.0,4299.0,870.0,397.0
192,1363.0,4300.0,871.0,398.0
193,1369.0,2258.0,872.0,399.0
194,1375.0,2259.0,874.0,400.0
195,1384.0,4301.0,875.0,401.0
196,1391.0,213.0,876.0,402.0
197,1398.0,4302.0,879.0,404.0
198,1399.0,2263.0,881.0,405.0
199,1409.0,4303.0,882.0,406.0
200,1415.0,4306.0,884.0,407.0
201,1421.0,218.0,885.0,409.0
202,1435.0,4308.0,886.0,411.0
203,1437.0,2268.0,887.0,412.0
204,1441.0,221.0,888.0,413.0
205,1442.0,2269.0,889.0,415.0
206,1443.0,2270.0,890.0,416.0
207,1455.0,2271.0,898.0,417.0
208,1457.0,2272.0,899.0,420.0
209,1458.0,2273.0,900.0,421.0
210,1459.0,2274.0,901.0,422.0
211,1461.0,2275.0,902.0,423.0
212,1470.0,2277.0,903.0,424.0
213,1474.0,2278.0,904.0,425.0
214,1475.0,2279.0,905.0,426.0
215,1480.0,2280.0,907.0,429.0
216,1484.0,2281.0,908.0,430.0
217,1486.0,2282.0,910.0,431.0
218,1499.0,4322.0,913.0,432.0
219,1501.0,2284.0,914.0,2480.0
220,1503.0,4325.0,915.0,434.0
221,1504.0,4326.0,916.0,435.0
222,1506.0,2287.0,917.0,436.0
223,1508.0,2288.0,920.0,437.0
224,1511.0,4329.0,921.0,438.0
225,1512.0,2290.0,922.0,2484.0
226,1513.0,2291.0,924.0,441.0
227,1523.0,4334.0,925.0,442.0
228,1524.0,4335.0,926.0,443.0
229,1525.0,246.0,927.0,444.0
230,1526.0,4336.0,929.0,446.0
231,1527.0,4337.0,931.0,447.0
232,1531.0,4338.0,932.0,448.0
233,1532.0,4339.0,933.0,449.0
234,1536.0,4341.0,936.0,451.0
235,1537.0,4347.0,939.0,452.0
236,1541.0,2301.0,940.0,453.0
237,1542.0,2302.0,941.0,454.0
238,1545.0,2303.0,943.0,455.0
239,1549.0,2304.0,944.0,456.0
240,1558.0,2305.0,947.0,457.0
241,1559.0,2306.0,950.0,458.0
242,1560.0,4348.0,951.0,459.0
243,1563.0,2308.0,953.0,460.0
244,1567.0,2309.0,960.0,462.0
245,1571.0,262.0,963.0,463.0
246,1579.0,2311.0,975.0,464.0
247,1580.0,2312.0,978.0,465.0
248,1582.0,2313.0,979.0,466.0
249,1584.0,4357.0,980.0,467.0
250,1588.0,2315.0,981.0,468.0
251,1592.0,2316.0,982.0,469.0
252,1593.0,2317.0,983.0,470.0
253,1595.0,4358.0,984.0,471.0
254,1596.0,271.0,985.0,472.0
255,1598.0,2320.0,986.0,473.0
256,1600.0,4360.0,987.0,474.0
257,1602.0,4365.0,988.0,476.0
258,1605.0,2323.0,990.0,477.0
259,1606.0,4372.0,992.0,479.0
260,1609.0,4374.0,993.0,480.0
