,0,1,2,3
768,,,1575.0,
769,,,1577.0,
770,,,1578.0,
771,,,1587.0,
772,,,1589.0,
773,,,1591.0,
774,,,1594.0,
775,,,1599.0,
776,,,1601.0,
777,,,1603.0,
778,,,1611.0,
779,,,1616.0,
780,,,1630.0,
781,,,1633.0,
782,,,1637.0,
783,,,1640.0,
784,,,1642.0,
785,,,1647.0,
786,,,1650.0,
787,,,1652.0,
788,,,1660.0,
789,,,1665.0,
790,,,1669.0,
791,,,1676.0,
792,,,1688.0,
793,,,1703.0,
794,,,1708.0,
795,,,1714.0,
796,,,1721.0,
797,,,1722.0,
798,,,1731.0,
799,,,1732.0,
800,,,1733.0,
801,,,1739.0,
802,,,1755.0,
803,,,1795.0,
804,,,1837.0,
805,,,1851.0,
806,,,1852.0,
807,,,1855.0,
808,,,1860.0,
809,,,1867.0,
810,,,1869.0,
811,,,1872.0,
812,,,1873.0,
813,,,1874.0,
814,,,1875.0,
815,,,1876.0,
816,,,1877.0,
817,,,1878.0,
818,,,1879.0,
819,,,1880.0,
820,,,1883.0,
821,,,1884.0,
822,,,1885.0,
823,,,1886.0,
824,,,1887.0,
825,,,1889.0,
826,,,1890.0,
827,,,1891.0,
828,,,1892.0,
829,,,1893.0,
830,,,1894.0,
831,,,1895.0,
832,,,1897.0,
833,,,1898.0,
834,,,1899.0,
835,,,1900.0,
836,,,1901.0,
837,,,1902.0,
838,,,1903.0,
839,,,1904.0,
840,,,1906.0,
841,,,1907.0,
842,,,1908.0,
843,,,1909.0,
844,,,1910.0,
845,,,1911.0,
846,,,1912.0,
847,,,1913.0,
848,,,1914.0,
849,,,1915.0,
850,,,1916.0,
851,,,1917.0,
852,,,1918.0,
853,,,1919.0,
854,,,1920.0,
855,,,1922.0,
856,,,1923.0,
857,,,1924.0,
858,,,1925.0,
859,,,1926.0,
860,,,1927.0,
861,,,1928.0,
862,,,1929.0,
863,,,1930.0,
864,,,1931.0,
865,,,1933.0,
866,,,1934.0,
867,,,1935.0,
868,,,1936.0,
869,,,1937.0,
870,,,1938.0,
871,,,1939.0,
872,,,1940.0,
873,,,1941.0,
874,,,1942.0,
875,,,1943.0,
876,,,1944.0,
877,,,1945.0,
878,,,1950.0,
879,,,1951.0,
880,,,1954.0,
881,,,1955.0,
882,,,1957.0,
883,,,1958.0,
884,,,1960.0,
885,,,1961.0,
886,,,1963.0,
887,,,1965.0,
888,,,1966.0,
889,,,1967.0,
890,,,1969.0,
891,,,1972.0,
892,,,1973.0,
893,,,1974.0,
894,,,1975.0,
895,,,1977.0,
896,,,1978.0,
897,,,1981.0,
898,,,1983.0,
899,,,1986.0,
900,,,1989.0,
901,,,1991.0,
902,,,1993.0,
903,,,1997.0,
904,,,2001.0,
905,,,2002.0,
906,,,2008.0,
907,,,2009.0,
908,,,2010.0,
909,,,2013.0,
910,,,2015.0,
911,,,2017.0,
912,,,2018.0,
913,,,2019.0,
914,,,2020.0,
915,,,2023.0,
916,,,2029.0,
917,,,2038.0,
918,,,2040.0,
919,,,2042.0,
920,,,2043.0,
921,,,2044.0,
922,,,2046.0,
923,,,2053.0,
924,,,2055.0,
925,,,2060.0,
926,,,2072.0,
927,,,2076.0,
928,,,2080.0,
929,,,2082.0,
930,,,2085.0,
931,,,2087.0,
932,,,2095.0,
933,,,2098.0,
934,,,2099.0,
935,,,2101.0,
936,,,2102.0,
937,,,2126.0,
938,,,2150.0,
939,,,2151.0,
940,,,2152.0,
941,,,2153.0,
942,,,2154.0,
943,,,2155.0,
944,,,2156.0,
945,,,2157.0,
946,,,2158.0,
947,,,2159.0,
948,,,2160.0,
949,,,2161.0,
950,,,2162.0,
951,,,2163.0,
952,,,2164.0,
953,,,2165.0,
954,,,2166.0,
955,,,2167.0,
956,,,2168.0,
957,,,2169.0,
958,,,2170.0,
959,,,2171.0,
960,,,2172.0,
961,,,2173.0,
962,,,2174.0,
963,,,2175.0,
964,,,2176.0,
965,,,2177.0,
966,,,2178.0,
967,,,2179.0,
968,,,2180.0,
969,,,2181.0,
970,,,2182.0,
971,,,2183.0,
972,,,2184.0,
973,,,2185.0,
