,0,1,2,3,4,5
586,,,2697.0,,2439.0,1569.0
587,,,2698.0,,2440.0,1573.0
588,,,2700.0,,2441.0,1574.0
589,,,2701.0,,2443.0,1576.0
590,,,2705.0,,2444.0,1579.0
591,,,2709.0,,2445.0,1581.0
592,,,2710.0,,2446.0,1583.0
593,,,2713.0,,2447.0,1585.0
594,,,2714.0,,2448.0,1586.0
595,,,2715.0,,2449.0,1590.0
596,,,2717.0,,2450.0,1593.0
597,,,2719.0,,2451.0,1597.0
598,,,2724.0,,2452.0,1604.0
599,,,2725.0,,2453.0,1608.0
600,,,2729.0,,2455.0,1610.0
601,,,2731.0,,2456.0,1615.0
602,,,2734.0,,2458.0,1617.0
603,,,2735.0,,2459.0,1620.0
604,,,2742.0,,2460.0,1621.0
605,,,2743.0,,2461.0,1625.0
606,,,2744.0,,2462.0,1626.0
607,,,2745.0,,2463.0,1627.0
608,,,2746.0,,2464.0,1628.0
609,,,2747.0,,2465.0,1631.0
610,,,2749.0,,2466.0,1632.0
611,,,2750.0,,2467.0,1634.0
612,,,2752.0,,2468.0,1635.0
613,,,2758.0,,2469.0,1639.0
614,,,2759.0,,2470.0,1644.0
615,,,2762.0,,2471.0,1645.0
616,,,2763.0,,2473.0,1646.0
617,,,2767.0,,2474.0,1648.0
618,,,2771.0,,2475.0,1649.0
619,,,2772.0,,2476.0,1651.0
620,,,2773.0,,2477.0,1653.0
621,,,2777.0,,2478.0,1654.0
622,,,2779.0,,2479.0,1657.0
623,,,2781.0,,2481.0,1658.0
624,,,2782.0,,2482.0,1659.0
625,,,2783.0,,2483.0,1661.0
626,,,2784.0,,2485.0,1662.0
627,,,2785.0,,2486.0,1664.0
628,,,2788.0,,2488.0,1666.0
629,,,2789.0,,2489.0,1667.0
630,,,2791.0,,2490.0,1668.0
631,,,2795.0,,2491.0,1670.0
632,,,2796.0,,2518.0,1671.0
633,,,2798.0,,2520.0,1673.0
634,,,2799.0,,2523.0,1675.0
635,,,2801.0,,2524.0,1679.0
636,,,2802.0,,2526.0,1681.0
637,,,2803.0,,2527.0,1683.0
638,,,2807.0,,2533.0,1684.0
639,,,2809.0,,2540.0,1685.0
640,,,2810.0,,2541.0,1686.0
641,,,2812.0,,2544.0,1687.0
642,,,2814.0,,2545.0,1690.0
643,,,2816.0,,2550.0,1691.0
644,,,2819.0,,2552.0,1692.0
645,,,2820.0,,2553.0,1693.0
646,,,2822.0,,2555.0,1694.0
647,,,2823.0,,2556.0,1695.0
648,,,2824.0,,2558.0,1696.0
649,,,2830.0,,2560.0,1697.0
650,,,2831.0,,2561.0,1698.0
651,,,2833.0,,2562.0,1699.0
652,,,2836.0,,2572.0,1701.0
653,,,2840.0,,2573.0,1702.0
654,,,2841.0,,2574.0,1704.0
655,,,2842.0,,2575.0,1706.0
656,,,2843.0,,2576.0,1707.0
657,,,2852.0,,2579.0,1709.0
658,,,2856.0,,2582.0,1710.0
659,,,2857.0,,2583.0,1711.0
660,,,2863.0,,2584.0,1712.0
661,,,2864.0,,2588.0,1713.0
662,,,2867.0,,2589.0,1716.0
663,,,2874.0,,2590.0,1717.0
664,,,2879.0,,2591.0,1718.0
665,,,2882.0,,2592.0,1719.0
666,,,2889.0,,2593.0,1723.0
667,,,2890.0,,2594.0,1724.0
668,,,2894.0,,2596.0,1725.0
669,,,2901.0,,2598.0,1726.0
670,,,2908.0,,2599.0,1727.0
671,,,2917.0,,2600.0,1728.0
672,,,2942.0,,2604.0,1729.0
673,,,2961.0,,2605.0,1730.0
674,,,2963.0,,2606.0,1734.0
675,,,2969.0,,2607.0,1735.0
676,,,2982.0,,2608.0,1736.0
677,,,2986.0,,2609.0,1737.0
678,,,2992.0,,2610.0,1738.0
679,,,2993.0,,2611.0,1740.0
680,,,2998.0,,2612.0,1742.0
681,,,3000.0,,2613.0,1744.0
682,,,3018.0,,2617.0,1745.0
683,,,3112.0,,2618.0,1747.0
684,,,3113.0,,2621.0,1749.0
685,,,3114.0,,2623.0,1750.0
686,,,3115.0,,2628.0,1751.0
687,,,3116.0,,2631.0,1752.0
688,,,3117.0,,2635.0,1753.0
689,,,3118.0,,2636.0,1754.0
690,,,3119.0,,2638.0,1756.0
691,,,3120.0,,2639.0,1757.0
692,,,3121.0,,2642.0,1758.0
693,,,3122.0,,2643.0,1759.0
694,,,3123.0,,2644.0,1760.0
695,,,3124.0,,2646.0,1761.0
696,,,3125.0,,2647.0,1762.0
697,,,3126.0,,2658.0,1763.0
698,,,3127.0,,2661.0,1764.0
699,,,3128.0,,2663.0,1765.0
700,,,3129.0,,2665.0,1766.0
701,,,3130.0,,2667.0,1767.0
702,,,3131.0,,2679.0,1768.0
703,,,3132.0,,2681.0,1769.0
704,,,3133.0,,2682.0,1770.0
705,,,3134.0,,2683.0,1771.0
706,,,3135.0,,2687.0,1772.0
707,,,3136.0,,2690.0,1773.0
708,,,3137.0,,2691.0,1774.0
709,,,3138.0,,2693.0,1776.0
710,,,3139.0,,2694.0,1777.0
711,,,3140.0,,2695.0,1778.0
712,,,3141.0,,2699.0,1779.0
713,,,3142.0,,2702.0,1780.0
714,,,3143.0,,2703.0,1781.0
715,,,3144.0,,2704.0,1782.0
716,,,3145.0,,2706.0,1783.0
717,,,3146.0,,2707.0,1784.0
718,,,3147.0,,2708.0,1785.0
719,,,3148.0,,2711.0,1786.0
720,,,3149.0,,2712.0,1787.0
721,,,3151.0,,2716.0,1788.0
722,,,3152.0,,2718.0,1789.0
723,,,3153.0,,2720.0,1790.0
724,,,3154.0,,2721.0,1792.0
725,,,3155.0,,2722.0,1793.0
726,,,3157.0,,2723.0,1794.0
727,,,3159.0,,2726.0,1797.0
728,,,3160.0,,2727.0,1798.0
729,,,3163.0,,2728.0,1799.0
730,,,3164.0,,2730.0,1800.0
731,,,3165.0,,2732.0,1801.0
732,,,3166.0,,2733.0,1802.0
733,,,3168.0,,2736.0,1803.0
734,,,3171.0,,2737.0,1804.0
735,,,3172.0,,2738.0,1805.0
736,,,3173.0,,2739.0,1806.0
737,,,3174.0,,2740.0,1807.0
738,,,3175.0,,2741.0,1808.0
739,,,3176.0,,2748.0,1809.0
740,,,3177.0,,2751.0,1810.0
741,,,3178.0,,2753.0,1811.0
742,,,3179.0,,2754.0,1812.0
743,,,3180.0,,2755.0,1813.0
744,,,3181.0,,2756.0,1814.0
745,,,3182.0,,2757.0,1815.0
746,,,3184.0,,2760.0,1817.0
747,,,3185.0,,2761.0,1818.0
748,,,3186.0,,2764.0,1819.0
749,,,3187.0,,2765.0,1821.0
750,,,3188.0,,2766.0,1822.0
751,,,3189.0,,2768.0,1823.0
752,,,3191.0,,2769.0,1824.0
753,,,3193.0,,2770.0,1825.0
754,,,3194.0,,2774.0,1826.0
755,,,3197.0,,2775.0,1827.0
756,,,3198.0,,2776.0,1828.0
757,,,3200.0,,2778.0,1829.0
758,,,3201.0,,2780.0,1830.0
759,,,3202.0,,2786.0,1831.0
760,,,3203.0,,2787.0,1832.0
761,,,3204.0,,2790.0,1833.0
762,,,3205.0,,2792.0,1834.0
763,,,3206.0,,2793.0,1835.0
764,,,3207.0,,2794.0,1836.0
765,,,3208.0,,2797.0,1839.0
766,,,3209.0,,2800.0,1840.0
767,,,3210.0,,2804.0,1841.0
768,,,3212.0,,2805.0,1842.0
769,,,3213.0,,2806.0,1843.0
770,,,3214.0,,2808.0,1844.0
771,,,3215.0,,2811.0,1845.0
772,,,3216.0,,2813.0,1846.0
773,,,3217.0,,2815.0,1847.0
774,,,3219.0,,2817.0,1848.0
775,,,3221.0,,2818.0,1849.0
776,,,3222.0,,2821.0,1850.0
777,,,3223.0,,2825.0,1853.0
778,,,3224.0,,2826.0,1854.0
779,,,3225.0,,2827.0,1856.0
780,,,3227.0,,2828.0,1857.0
781,,,3229.0,,2829.0,1858.0
782,,,3230.0,,2832.0,1859.0
783,,,3231.0,,2834.0,1862.0
784,,,3232.0,,2835.0,1863.0
785,,,3237.0,,2837.0,1864.0
786,,,3238.0,,2838.0,1865.0
787,,,3239.0,,2839.0,1866.0
788,,,3240.0,,2844.0,1870.0
789,,,3242.0,,2845.0,3995.0
790,,,3243.0,,2846.0,1971.0
791,,,3244.0,,2847.0,1990.0
792,,,3248.0,,2848.0,2007.0
793,,,3251.0,,2849.0,2011.0
794,,,3253.0,,2850.0,2012.0
795,,,3254.0,,2851.0,2016.0
796,,,3255.0,,2853.0,2034.0
797,,,3258.0,,2854.0,2036.0
798,,,3259.0,,2855.0,2041.0
799,,,3262.0,,2858.0,2045.0
800,,,3263.0,,2859.0,2047.0
801,,,3264.0,,2860.0,
802,,,3265.0,,2861.0,
803,,,3268.0,,2862.0,
804,,,3269.0,,2865.0,
805,,,3273.0,,2866.0,
806,,,3275.0,,2868.0,
807,,,3278.0,,2869.0,
808,,,3279.0,,2870.0,
809,,,3280.0,,2871.0,
810,,,3282.0,,2872.0,
811,,,3283.0,,2873.0,
812,,,3287.0,,2875.0,
813,,,3296.0,,2876.0,
814,,,3298.0,,2877.0,
815,,,3302.0,,2878.0,
816,,,3303.0,,2880.0,
817,,,3304.0,,2881.0,
818,,,3305.0,,2883.0,
819,,,3306.0,,2884.0,
820,,,3307.0,,2885.0,
821,,,3308.0,,2886.0,
822,,,3309.0,,2887.0,
823,,,3310.0,,2888.0,
824,,,3311.0,,2891.0,
825,,,3312.0,,2892.0,
826,,,3313.0,,2893.0,
827,,,3314.0,,2895.0,
828,,,3315.0,,2896.0,
829,,,3316.0,,2897.0,
830,,,3317.0,,2898.0,
831,,,3318.0,,2899.0,
832,,,3319.0,,2900.0,
833,,,3320.0,,2902.0,
834,,,3321.0,,2903.0,
835,,,3322.0,,2904.0,
836,,,3323.0,,2905.0,
837,,,3324.0,,2906.0,
838,,,3325.0,,2907.0,
839,,,3326.0,,2909.0,
840,,,3327.0,,2910.0,
841,,,3328.0,,2911.0,
842,,,3329.0,,2912.0,
843,,,3330.0,,2913.0,
844,,,3331.0,,2914.0,
845,,,3332.0,,2915.0,
846,,,3333.0,,2916.0,
847,,,3334.0,,2918.0,
848,,,3335.0,,2919.0,
849,,,3336.0,,2920.0,
850,,,3337.0,,2921.0,
851,,,3338.0,,2922.0,
852,,,3339.0,,2923.0,
853,,,3340.0,,2924.0,
854,,,3341.0,,2925.0,
855,,,3342.0,,2926.0,
856,,,3343.0,,2927.0,
857,,,3344.0,,2928.0,
858,,,3345.0,,2929.0,
859,,,3346.0,,2930.0,
860,,,3347.0,,2931.0,
861,,,3349.0,,2932.0,
862,,,3351.0,,2933.0,
863,,,3352.0,,2934.0,
864,,,3353.0,,2935.0,
865,,,3354.0,,2936.0,
866,,,3355.0,,2937.0,
867,,,3356.0,,2938.0,
868,,,3357.0,,2939.0,
869,,,3358.0,,2940.0,
870,,,3359.0,,2941.0,
871,,,3360.0,,2943.0,
872,,,3363.0,,2944.0,
873,,,3366.0,,2945.0,
874,,,3367.0,,2946.0,
875,,,3379.0,,2947.0,
876,,,3381.0,,2948.0,
877,,,3388.0,,2949.0,
878,,,3411.0,,2950.0,
879,,,3413.0,,2951.0,
880,,,3417.0,,2952.0,
881,,,3418.0,,2953.0,
882,,,3419.0,,2954.0,
883,,,3420.0,,2955.0,
884,,,3422.0,,2956.0,
885,,,3423.0,,2957.0,
886,,,3424.0,,2958.0,
887,,,3425.0,,2959.0,
888,,,3426.0,,2960.0,
889,,,3427.0,,2962.0,
890,,,3428.0,,2964.0,
891,,,3429.0,,2965.0,
892,,,3430.0,,2966.0,
893,,,3431.0,,2967.0,
894,,,3432.0,,2968.0,
895,,,3433.0,,2970.0,
896,,,3434.0,,2971.0,
897,,,3437.0,,2972.0,
898,,,3438.0,,2973.0,
899,,,3440.0,,2974.0,
900,,,3441.0,,2975.0,
901,,,3442.0,,2976.0,
902,,,3444.0,,2977.0,
903,,,3445.0,,2978.0,
904,,,3449.0,,2979.0,
905,,,3451.0,,2980.0,
906,,,3452.0,,2981.0,
907,,,3455.0,,2983.0,
908,,,3456.0,,2984.0,
909,,,3457.0,,2985.0,
910,,,3458.0,,2987.0,
911,,,3459.0,,2988.0,
912,,,3460.0,,2989.0,
913,,,3461.0,,2990.0,
914,,,3462.0,,2991.0,
915,,,3463.0,,2994.0,
916,,,3464.0,,2995.0,
917,,,3465.0,,2996.0,
918,,,3466.0,,2997.0,
919,,,3467.0,,2999.0,
920,,,3468.0,,3001.0,
921,,,3469.0,,3002.0,
922,,,3470.0,,3003.0,
923,,,3471.0,,3004.0,
924,,,3472.0,,3005.0,
925,,,3473.0,,3006.0,
926,,,3474.0,,3007.0,
927,,,3475.0,,3008.0,
928,,,3476.0,,3009.0,
929,,,3477.0,,3010.0,
930,,,3478.0,,3011.0,
931,,,3479.0,,3012.0,
932,,,3480.0,,3013.0,
933,,,3481.0,,3014.0,
934,,,3482.0,,3015.0,
935,,,3483.0,,3016.0,
936,,,3484.0,,3017.0,
937,,,3485.0,,3019.0,
938,,,3487.0,,3020.0,
939,,,3488.0,,3021.0,
940,,,3489.0,,3022.0,
941,,,3490.0,,3023.0,
942,,,3491.0,,3024.0,
943,,,3492.0,,3025.0,
944,,,3493.0,,3026.0,
945,,,3494.0,,3027.0,
946,,,3495.0,,3028.0,
947,,,3497.0,,3029.0,
948,,,3498.0,,3030.0,
949,,,3499.0,,3031.0,
950,,,3500.0,,3032.0,
951,,,3501.0,,3033.0,
952,,,3502.0,,3034.0,
953,,,3503.0,,3035.0,
954,,,3505.0,,3036.0,
955,,,3506.0,,3037.0,
956,,,3507.0,,3038.0,
957,,,3508.0,,3039.0,
958,,,3509.0,,3040.0,
959,,,3510.0,,3041.0,
960,,,3511.0,,3042.0,
961,,,3512.0,,3043.0,
962,,,3513.0,,3044.0,
963,,,3514.0,,3045.0,
964,,,3516.0,,3046.0,
965,,,3517.0,,3047.0,
966,,,3518.0,,3048.0,
967,,,3519.0,,3049.0,
968,,,3520.0,,3050.0,
969,,,3521.0,,3051.0,
970,,,3522.0,,3052.0,
971,,,3523.0,,3053.0,
972,,,3524.0,,3054.0,
973,,,3525.0,,3055.0,
974,,,3526.0,,3056.0,
975,,,3527.0,,3057.0,
976,,,3528.0,,3058.0,
977,,,3529.0,,3059.0,
978,,,3530.0,,3060.0,
979,,,3531.0,,3061.0,
980,,,3532.0,,3062.0,
981,,,3533.0,,3063.0,
982,,,3534.0,,3064.0,
983,,,3535.0,,3065.0,
984,,,3536.0,,3066.0,
985,,,3537.0,,3067.0,
986,,,3539.0,,3068.0,
987,,,3540.0,,3069.0,
988,,,3541.0,,3070.0,
989,,,3542.0,,3071.0,
990,,,3543.0,,3072.0,
991,,,3544.0,,3073.0,
992,,,3545.0,,3074.0,
993,,,3546.0,,3075.0,
994,,,3547.0,,3076.0,
995,,,3548.0,,3077.0,
996,,,3549.0,,3078.0,
997,,,3551.0,,3079.0,
998,,,3552.0,,3080.0,
999,,,3553.0,,3081.0,
1000,,,3554.0,,3082.0,
1001,,,3555.0,,3083.0,
1002,,,3556.0,,3084.0,
1003,,,3557.0,,3085.0,
1004,,,3558.0,,3086.0,
1005,,,3560.0,,3087.0,
1006,,,3562.0,,3088.0,
1007,,,3566.0,,3089.0,
1008,,,3567.0,,3090.0,
1009,,,3568.0,,3091.0,
1010,,,3569.0,,3092.0,
1011,,,3570.0,,3093.0,
1012,,,3571.0,,3094.0,
1013,,,3572.0,,3095.0,
1014,,,3573.0,,3096.0,
1015,,,3574.0,,3097.0,
1016,,,3576.0,,3098.0,
1017,,,3577.0,,3099.0,
1018,,,3578.0,,3100.0,
1019,,,3579.0,,3101.0,
1020,,,3580.0,,3102.0,
1021,,,3581.0,,3103.0,
1022,,,3582.0,,3104.0,
1023,,,3583.0,,3105.0,
1024,,,3587.0,,3106.0,
1025,,,3588.0,,3107.0,
1026,,,3589.0,,3108.0,
1027,,,3591.0,,3109.0,
1028,,,3592.0,,3110.0,
1029,,,3593.0,,3111.0,
1030,,,3594.0,,3150.0,
1031,,,3595.0,,3156.0,
1032,,,3596.0,,3158.0,
1033,,,3597.0,,3161.0,
1034,,,3600.0,,3162.0,
1035,,,3601.0,,3167.0,
1036,,,3606.0,,3169.0,
1037,,,3607.0,,3170.0,
1038,,,3608.0,,3183.0,
1039,,,3609.0,,3190.0,
1040,,,3610.0,,3192.0,
1041,,,3611.0,,3195.0,
1042,,,3613.0,,3196.0,
1043,,,3617.0,,3199.0,
1044,,,3619.0,,3211.0,
1045,,,3620.0,,3218.0,
1046,,,3622.0,,3220.0,
1047,,,3623.0,,3226.0,
1048,,,3624.0,,3228.0,
1049,,,3625.0,,3233.0,
1050,,,3626.0,,3234.0,
1051,,,3628.0,,3235.0,
1052,,,3629.0,,3236.0,
1053,,,3630.0,,3241.0,
1054,,,3631.0,,3245.0,
1055,,,3632.0,,3246.0,
1056,,,3634.0,,3247.0,
1057,,,3636.0,,3249.0,
1058,,,3638.0,,3250.0,
1059,,,3641.0,,3252.0,
1060,,,3643.0,,3256.0,
1061,,,3645.0,,3257.0,
1062,,,3648.0,,3260.0,
1063,,,3650.0,,3261.0,
1064,,,3651.0,,3266.0,
1065,,,3654.0,,3267.0,
1066,,,3657.0,,3270.0,
1067,,,3658.0,,3271.0,
1068,,,3659.0,,3272.0,
1069,,,3661.0,,3274.0,
1070,,,3664.0,,3276.0,
1071,,,3666.0,,3277.0,
1072,,,3669.0,,3281.0,
1073,,,3670.0,,3284.0,
1074,,,3671.0,,3285.0,
1075,,,3672.0,,3286.0,
1076,,,3673.0,,3288.0,
1077,,,3674.0,,3289.0,
1078,,,3675.0,,3290.0,
1079,,,3676.0,,3291.0,
1080,,,3677.0,,3292.0,
1081,,,3678.0,,3293.0,
1082,,,3679.0,,3294.0,
1083,,,3680.0,,3295.0,
1084,,,3682.0,,3297.0,
1085,,,3683.0,,3299.0,
1086,,,3684.0,,3300.0,
1087,,,3685.0,,3301.0,
1088,,,3687.0,,3348.0,
1089,,,3691.0,,3350.0,
1090,,,3692.0,,3361.0,
1091,,,3693.0,,3362.0,
1092,,,3700.0,,3364.0,
1093,,,3701.0,,3365.0,
1094,,,3702.0,,3368.0,
1095,,,3706.0,,3369.0,
1096,,,3709.0,,3370.0,
1097,,,3711.0,,3371.0,
1098,,,3716.0,,3372.0,
1099,,,3720.0,,3373.0,
1100,,,3722.0,,3374.0,
1101,,,3724.0,,3375.0,
1102,,,3726.0,,3376.0,
1103,,,3727.0,,3377.0,
1104,,,3729.0,,3378.0,
1105,,,3731.0,,3380.0,
1106,,,3733.0,,3382.0,
1107,,,3734.0,,3383.0,
1108,,,3737.0,,3384.0,
1109,,,3738.0,,3385.0,
1110,,,3751.0,,3386.0,
1111,,,3754.0,,3387.0,
1112,,,3755.0,,3389.0,
1113,,,3758.0,,3390.0,
1114,,,3759.0,,3391.0,
1115,,,3761.0,,3392.0,
1116,,,3763.0,,3393.0,
1117,,,3766.0,,3394.0,
1118,,,3779.0,,3395.0,
1119,,,3801.0,,3396.0,
1120,,,3804.0,,3397.0,
1121,,,3808.0,,3398.0,
1122,,,3811.0,,3399.0,
1123,,,3819.0,,3400.0,
1124,,,3820.0,,3401.0,
1125,,,3831.0,,3402.0,
1126,,,3835.0,,3403.0,
1127,,,3836.0,,3404.0,
1128,,,3861.0,,3405.0,
1129,,,3864.0,,3406.0,
1130,,,3869.0,,3407.0,
1131,,,3874.0,,3408.0,
1132,,,3912.0,,3409.0,
1133,,,3914.0,,3410.0,
1134,,,3917.0,,3412.0,
1135,,,3918.0,,3414.0,
1136,,,3920.0,,3415.0,
1137,,,3925.0,,3416.0,
1138,,,3928.0,,3421.0,
1139,,,3933.0,,3435.0,
1140,,,3939.0,,3436.0,
1141,,,3944.0,,3439.0,
1142,,,3945.0,,3443.0,
1143,,,3947.0,,3446.0,
1144,,,3956.0,,3447.0,
1145,,,3990.0,,3448.0,
1146,,,4002.0,,3450.0,
1147,,,4011.0,,3453.0,
1148,,,4013.0,,3454.0,
1149,,,4017.0,,3496.0,
1150,,,4035.0,,3559.0,
1151,,,4041.0,,3563.0,
1152,,,4053.0,,3575.0,
1153,,,4058.0,,3585.0,
1154,,,4071.0,,3598.0,
1155,,,4083.0,,3599.0,
1156,,,4095.0,,3603.0,
1157,,,4100.0,,3604.0,
1158,,,4113.0,,3615.0,
1159,,,4114.0,,3627.0,
1160,,,4115.0,,3639.0,
1161,,,4116.0,,3640.0,
1162,,,4117.0,,3649.0,
1163,,,4118.0,,3653.0,
1164,,,4120.0,,3655.0,
1165,,,4121.0,,3660.0,
1166,,,4122.0,,3667.0,
1167,,,4123.0,,3688.0,
1168,,,4124.0,,3698.0,
1169,,,4126.0,,3699.0,
1170,,,4127.0,,3704.0,
1171,,,4128.0,,3705.0,
1172,,,4129.0,,3707.0,
1173,,,4130.0,,3708.0,
1174,,,4131.0,,3710.0,
1175,,,4132.0,,3712.0,
1176,,,4133.0,,3713.0,
1177,,,4134.0,,3715.0,
1178,,,4137.0,,3717.0,
1179,,,4138.0,,3719.0,
1180,,,4139.0,,3723.0,
1181,,,4140.0,,3725.0,
1182,,,4141.0,,3728.0,
1183,,,4142.0,,3730.0,
1184,,,4144.0,,3735.0,
1185,,,4145.0,,3741.0,
1186,,,4146.0,,3742.0,
1187,,,4147.0,,3744.0,
1188,,,4148.0,,3746.0,
1189,,,4150.0,,3747.0,
1190,,,4151.0,,3748.0,
1191,,,4152.0,,3749.0,
1192,,,4153.0,,3750.0,
1193,,,4154.0,,3752.0,
1194,,,4156.0,,3753.0,
1195,,,4157.0,,3756.0,
1196,,,4158.0,,3757.0,
1197,,,4159.0,,3760.0,
1198,,,4160.0,,3762.0,
1199,,,4161.0,,3764.0,
1200,,,4163.0,,3767.0,
1201,,,4165.0,,3768.0,
1202,,,4166.0,,3772.0,
1203,,,4167.0,,3773.0,
1204,,,4168.0,,3774.0,
1205,,,4169.0,,3775.0,
1206,,,4170.0,,3777.0,
1207,,,4171.0,,3778.0,
1208,,,4172.0,,3780.0,
1209,,,4173.0,,3781.0,
1210,,,4174.0,,3782.0,
1211,,,4175.0,,3783.0,
1212,,,4176.0,,3784.0,
1213,,,4177.0,,3785.0,
1214,,,4178.0,,3787.0,
1215,,,4179.0,,3788.0,
1216,,,4180.0,,3789.0,
1217,,,4181.0,,3790.0,
1218,,,4182.0,,3791.0,
1219,,,4183.0,,3792.0,
1220,,,4185.0,,3793.0,
1221,,,4186.0,,3794.0,
1222,,,4187.0,,3797.0,
1223,,,4189.0,,3798.0,
1224,,,4190.0,,3800.0,
1225,,,4193.0,,3802.0,
1226,,,4194.0,,3803.0,
1227,,,4195.0,,3805.0,
1228,,,4197.0,,3809.0,
1229,,,4198.0,,3810.0,
1230,,,4201.0,,3813.0,
1231,,,4203.0,,3814.0,
1232,,,4204.0,,3815.0,
1233,,,4206.0,,3816.0,
1234,,,4207.0,,3817.0,
1235,,,4208.0,,3821.0,
1236,,,4209.0,,3822.0,
1237,,,4210.0,,3823.0,
1238,,,4211.0,,3824.0,
1239,,,4212.0,,3826.0,
1240,,,4213.0,,3827.0,
1241,,,4215.0,,3828.0,
1242,,,4216.0,,3829.0,
1243,,,4217.0,,3830.0,
1244,,,4218.0,,3832.0,
1245,,,4219.0,,3833.0,
1246,,,4220.0,,3834.0,
1247,,,4221.0,,3837.0,
1248,,,4223.0,,3838.0,
1249,,,4224.0,,3840.0,
1250,,,4225.0,,3842.0,
1251,,,4226.0,,3843.0,
1252,,,4227.0,,3844.0,
1253,,,4229.0,,3845.0,
1254,,,4230.0,,3846.0,
1255,,,4232.0,,3848.0,
1256,,,4234.0,,3849.0,
1257,,,4235.0,,3851.0,
1258,,,4236.0,,3852.0,
1259,,,4237.0,,3853.0,
1260,,,4239.0,,3854.0,
1261,,,4240.0,,3855.0,
1262,,,4241.0,,3856.0,
1263,,,4242.0,,3857.0,
1264,,,4243.0,,3858.0,
1265,,,4244.0,,3859.0,
1266,,,4245.0,,3860.0,
1267,,,4246.0,,3862.0,
1268,,,4247.0,,3863.0,
1269,,,4248.0,,3865.0,
1270,,,4249.0,,3866.0,
1271,,,4250.0,,3867.0,
1272,,,4251.0,,3868.0,
1273,,,4252.0,,3870.0,
1274,,,4253.0,,3871.0,
1275,,,4254.0,,3872.0,
1276,,,4255.0,,3873.0,
1277,,,4256.0,,3875.0,
1278,,,4258.0,,3877.0,
1279,,,4259.0,,3879.0,
1280,,,4260.0,,3880.0,
1281,,,4261.0,,3882.0,
1282,,,4262.0,,3883.0,
1283,,,4263.0,,3887.0,
1284,,,4264.0,,3888.0,
1285,,,4266.0,,3889.0,
1286,,,4267.0,,3890.0,
1287,,,4269.0,,3891.0,
1288,,,4272.0,,3892.0,
1289,,,4274.0,,3894.0,
1290,,,4275.0,,3895.0,
1291,,,4277.0,,3896.0,
1292,,,4280.0,,3898.0,
1293,,,4281.0,,3899.0,
1294,,,4282.0,,3901.0,
1295,,,4285.0,,3902.0,
1296,,,4287.0,,3903.0,
1297,,,4288.0,,3904.0,
1298,,,4289.0,,3905.0,
1299,,,4290.0,,3906.0,
1300,,,4291.0,,3907.0,
1301,,,4292.0,,3908.0,
1302,,,4294.0,,3909.0,
1303,,,4296.0,,3911.0,
1304,,,4298.0,,3913.0,
1305,,,4303.0,,3915.0,
1306,,,4304.0,,3916.0,
1307,,,4305.0,,3921.0,
1308,,,4306.0,,3922.0,
1309,,,4308.0,,3923.0,
1310,,,4309.0,,3926.0,
1311,,,4310.0,,3927.0,
1312,,,4311.0,,3929.0,
1313,,,4313.0,,3930.0,
1314,,,4314.0,,3931.0,
1315,,,4319.0,,3932.0,
1316,,,4322.0,,3934.0,
1317,,,4323.0,,3935.0,
1318,,,4324.0,,3937.0,
1319,,,4326.0,,3942.0,
1320,,,4327.0,,3943.0,
1321,,,4328.0,,3946.0,
1322,,,4329.0,,3948.0,
1323,,,4330.0,,3949.0,
1324,,,4331.0,,3950.0,
1325,,,4332.0,,3951.0,
1326,,,4333.0,,3952.0,
1327,,,4334.0,,3953.0,
1328,,,4335.0,,3954.0,
1329,,,4338.0,,3955.0,
1330,,,4342.0,,3957.0,
1331,,,4344.0,,3958.0,
1332,,,4345.0,,3959.0,
1333,,,4347.0,,3960.0,
1334,,,4348.0,,3962.0,
1335,,,4353.0,,3963.0,
1336,,,4354.0,,3964.0,
1337,,,4356.0,,3965.0,
1338,,,4360.0,,3966.0,
1339,,,4368.0,,3968.0,
1340,,,4374.0,,3969.0,
1341,,,4377.0,,3970.0,
1342,,,4396.0,,3971.0,
1343,,,4400.0,,3972.0,
1344,,,4420.0,,3973.0,
1345,,,4440.0,,3974.0,
1346,,,4441.0,,3975.0,
1347,,,4442.0,,3976.0,
1348,,,4443.0,,3977.0,
1349,,,4444.0,,3979.0,
1350,,,4445.0,,3981.0,
1351,,,4446.0,,3982.0,
1352,,,4447.0,,3983.0,
1353,,,4448.0,,3984.0,
1354,,,4449.0,,3985.0,
1355,,,4450.0,,3986.0,
1356,,,4451.0,,3987.0,
1357,,,4452.0,,3988.0,
1358,,,4453.0,,3989.0,
1359,,,4454.0,,3991.0,
1360,,,4455.0,,3992.0,
1361,,,4456.0,,3993.0,
1362,,,4457.0,,3997.0,
1363,,,4458.0,,3998.0,
1364,,,4459.0,,3999.0,
1365,,,4460.0,,4000.0,
1366,,,4461.0,,4001.0,
1367,,,4462.0,,4003.0,
1368,,,4463.0,,4004.0,
1369,,,4464.0,,4005.0,
1370,,,4465.0,,4006.0,
1371,,,4466.0,,4007.0,
1372,,,4467.0,,4008.0,
1373,,,4468.0,,4009.0,
1374,,,4469.0,,4010.0,
1375,,,4470.0,,4012.0,
1376,,,4471.0,,4014.0,
1377,,,4472.0,,4015.0,
1378,,,4473.0,,4018.0,
1379,,,4474.0,,4019.0,
1380,,,4475.0,,4020.0,
1381,,,4476.0,,4021.0,
